id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp,model_results
231,8f6d4403d12b8d2.mp3,96.42857142857143,Ленц сцвярджаў: Карл выхоўвае.,"Ленс сцвярджаў.
Карл выхоўвае.",processed,incorrect,batch_gemini-2.5-flash,ленц сцвярджаў карл выхоўвае,ленс сцвярджаў карл выхоўвае,"{""gemini-2.5-pro"": {""hyp_text"": ""Ленц сцвярджаў: Карл выхоўвае."", ""score"": 100.0, ""norm_ref"": ""ленц сцвярджаў карл выхоўвае"", ""norm_hyp"": ""ленц сцвярджаў карл выхоўвае""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ленс сцвярджаў.\nКарл выхоўвае."", ""score"": 96.42857142857143, ""norm_ref"": ""ленц сцвярджаў карл выхоўвае"", ""norm_hyp"": ""ленс сцвярджаў карл выхоўвае""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Ленс сцвярджаў.\nКарл выхоўвае."", ""score"": 96.42857142857143, ""norm_ref"": ""ленц сцвярджаў карл выхоўвае"", ""norm_hyp"": ""ленс сцвярджаў карл выхоўвае""}}"
232,05ecd9f144d2cfe.mp3,100.0,"Хто мог уявіць сабе, што ў гэтай камічнай фігуры б'ецца вялікае сэрца гоначнага","Хто мог уявіць сабе, што ў гэтай камічнай фігуры б'ецца вялікае сэрца гоначнага.",processed,correct,batch_gemini-2.5-flash,хто мог уявіць сабе што ў гэтай камічнай фігуры бецца вялікае сэрца гоначнага,хто мог уявіць сабе што ў гэтай камічнай фігуры бецца вялікае сэрца гоначнага,"{""gemini-2.5-pro"": {""hyp_text"": ""Хто мог уявіць сабе, што ў гэтай камічнай фігуры б'ецца вялікае сэрца гоначнага"", ""score"": 100.0, ""norm_ref"": ""хто мог уявіць сабе што ў гэтай камічнай фігуры бецца вялікае сэрца гоначнага"", ""norm_hyp"": ""хто мог уявіць сабе што ў гэтай камічнай фігуры бецца вялікае сэрца гоначнага""}, ""gemini-2.5-flash"": {""hyp_text"": ""Хто мог уявіць сабе, што ў гэтай камічнай фігуры б'ецца вялікае сэрца гоначнага."", ""score"": 100.0, ""norm_ref"": ""хто мог уявіць сабе што ў гэтай камічнай фігуры бецца вялікае сэрца гоначнага"", ""norm_hyp"": ""хто мог уявіць сабе што ў гэтай камічнай фігуры бецца вялікае сэрца гоначнага""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Хто мог уявіць сабе, што ў гэтай камічнай фігуры б'ецца вялікае сэрца гоначнага."", ""score"": 100.0, ""norm_ref"": ""хто мог уявіць сабе што ў гэтай камічнай фігуры бецца вялікае сэрца гоначнага"", ""norm_hyp"": ""хто мог уявіць сабе што ў гэтай камічнай фігуры бецца вялікае сэрца гоначнага""}}"
233,79d05198f734c35.mp3,100.0,"Ён вучыць людзей пачцівасці да вынікаў творчасці,",Ён вучыць людзей пачцівасці да вынікаў творчасці.,processed,correct,batch_gemini-2.5-flash,ён вучыць людзей пачцівасці да вынікаў творчасці,ён вучыць людзей пачцівасці да вынікаў творчасці,"{""gemini-2.5-pro"": {""hyp_text"": ""навучыць людзей пачцівасці да вынікаў творчасці."", ""score"": 96.84210526315789, ""norm_ref"": ""ён вучыць людзей пачцівасці да вынікаў творчасці"", ""norm_hyp"": ""навучыць людзей пачцівасці да вынікаў творчасці""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ён вучыць людзей пачцівасці да вынікаў творчасці."", ""score"": 100.0, ""norm_ref"": ""ён вучыць людзей пачцівасці да вынікаў творчасці"", ""norm_hyp"": ""ён вучыць людзей пачцівасці да вынікаў творчасці""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Ён вучыць людзей пачцівасці да вынікаў творчасці."", ""score"": 100.0, ""norm_ref"": ""ён вучыць людзей пачцівасці да вынікаў творчасці"", ""norm_hyp"": ""ён вучыць людзей пачцівасці да вынікаў творчасці""}}"
234,c03586c38e9b71c.mp3,100.0,"Так гаварыў Ленц, які называў сябе апошнім рамантыкам.","Так гаварыў Ленц, які называў сябе апошнім рамантыкам.",processed,correct,batch_gemini-2.5-flash,так гаварыў ленц які называў сябе апошнім рамантыкам,так гаварыў ленц які называў сябе апошнім рамантыкам,"{""gemini-2.5-pro"": {""hyp_text"": ""Так гаварыў Ленц, які называў сябе апошнім рамантыкам."", ""score"": 100.0, ""norm_ref"": ""так гаварыў ленц які называў сябе апошнім рамантыкам"", ""norm_hyp"": ""так гаварыў ленц які называў сябе апошнім рамантыкам""}, ""gemini-2.5-flash"": {""hyp_text"": ""Так гаварыў Ленц, які называў сябе апошнім рамантыкам."", ""score"": 100.0, ""norm_ref"": ""так гаварыў ленц які называў сябе апошнім рамантыкам"", ""norm_hyp"": ""так гаварыў ленц які называў сябе апошнім рамантыкам""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Так гаварыў Ленц, які называў сябе апошнім рамантыкам."", ""score"": 100.0, ""norm_ref"": ""так гаварыў ленц які называў сябе апошнім рамантыкам"", ""norm_hyp"": ""так гаварыў ленц які называў сябе апошнім рамантыкам""}}"
235,b5b648e34a78aec.mp3,100.0,Барозны ўзаранага поля адсвечвалі фіялетавым святлом.,Барозны ўзаранага поля адсвечвалі фіялетавым святлом.,processed,correct,batch_gemini-2.5-flash,барозны ўзаранага поля адсвечвалі фіялетавым святлом,барозны ўзаранага поля адсвечвалі фіялетавым святлом,"{""gemini-2.5-pro"": {""hyp_text"": ""Барозны ўзаранага поля адсвечвалі фіялетавым святлом."", ""score"": 100.0, ""norm_ref"": ""барозны ўзаранага поля адсвечвалі фіялетавым святлом"", ""norm_hyp"": ""барозны ўзаранага поля адсвечвалі фіялетавым святлом""}, ""gemini-2.5-flash"": {""hyp_text"": ""Барозны ўзаранага поля адсвечвалі фіялетавым святлом."", ""score"": 100.0, ""norm_ref"": ""барозны ўзаранага поля адсвечвалі фіялетавым святлом"", ""norm_hyp"": ""барозны ўзаранага поля адсвечвалі фіялетавым святлом""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Барозны ўзаранага поля адсвечвалі фіялетавым святлом."", ""score"": 100.0, ""norm_ref"": ""барозны ўзаранага поля адсвечвалі фіялетавым святлом"", ""norm_hyp"": ""барозны ўзаранага поля адсвечвалі фіялетавым святлом""}}"
236,e17a3b8bb7c5a59.mp3,100.0,Мы спыніліся перад невялічкім шынком і выбраліся з машыны. Вечар быў цудоўны і ціхі.,Мы спыніліся перад невялічкім шынком і выбраліся з машыны. Вечар быў цудоўны і ціхі.,processed,correct,batch_gemini-2.5-flash,мы спыніліся перад невялічкім шынком і выбраліся з машыны вечар быў цудоўны і ціхі,мы спыніліся перад невялічкім шынком і выбраліся з машыны вечар быў цудоўны і ціхі,"{""gemini-2.5-pro"": {""hyp_text"": ""Мы спыніліся перад невялічкім шынком і выбраліся з машыны. Вечар быў цудоўны, ціхі,"", ""score"": 98.76543209876543, ""norm_ref"": ""мы спыніліся перад невялічкім шынком і выбраліся з машыны вечар быў цудоўны і ціхі"", ""norm_hyp"": ""мы спыніліся перад невялічкім шынком і выбраліся з машыны вечар быў цудоўны ціхі""}, ""gemini-2.5-flash"": {""hyp_text"": ""Мы спыніліся перад невялічкім шынком і выбраліся з машыны. Вечар быў цудоўны і ціхі."", ""score"": 100.0, ""norm_ref"": ""мы спыніліся перад невялічкім шынком і выбраліся з машыны вечар быў цудоўны і ціхі"", ""norm_hyp"": ""мы спыніліся перад невялічкім шынком і выбраліся з машыны вечар быў цудоўны і ціхі""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Мы спыніліся перад невялічкім шынком і выбраліся з машыны. Вечар быў цудоўны і ціхі."", ""score"": 100.0, ""norm_ref"": ""мы спыніліся перад невялічкім шынком і выбраліся з машыны вечар быў цудоўны і ціхі"", ""norm_hyp"": ""мы спыніліся перад невялічкім шынком і выбраліся з машыны вечар быў цудоўны і ціхі""}}"
237,9a309635a20fc49.mp3,100.0,Краі аддавалі залаціста-карычневым водсветам.,Краі аддавалі залаціста-карычневым водсветам.,processed,correct,batch_gemini-2.5-flash,краі аддавалі залацістакарычневым водсветам,краі аддавалі залацістакарычневым водсветам,"{""gemini-2.5-pro"": {""hyp_text"": ""Краі аддавалі залаціста-карычневым водсветам."", ""score"": 100.0, ""norm_ref"": ""краі аддавалі залацістакарычневым водсветам"", ""norm_hyp"": ""краі аддавалі залацістакарычневым водсветам""}, ""gemini-2.5-flash"": {""hyp_text"": ""Краі аддавалі залаціста-карычневым водсветам."", ""score"": 100.0, ""norm_ref"": ""краі аддавалі залацістакарычневым водсветам"", ""norm_hyp"": ""краі аддавалі залацістакарычневым водсветам""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Краі аддавалі залаціста-карычневым водсветам."", ""score"": 100.0, ""norm_ref"": ""краі аддавалі залацістакарычневым водсветам"", ""norm_hyp"": ""краі аддавалі залацістакарычневым водсветам""}}"
238,5864061ec5c9c46.mp3,100.0,"На яблычна-зялёным небе плавалі воблакі, падобныя да вялікіх птушак фламінга,","На яблычна-зялёным небе плавалі воблакі, падобныя да вялікіх птушак фламінга.",processed,correct,batch_gemini-2.5-flash,на яблычназялёным небе плавалі воблакі падобныя да вялікіх птушак фламінга,на яблычназялёным небе плавалі воблакі падобныя да вялікіх птушак фламінга,"{""gemini-2.5-pro"": {""hyp_text"": ""На яблычна-зялёным небе плавалі воблакі, падобныя да вялікіх птушак фламінга."", ""score"": 100.0, ""norm_ref"": ""на яблычназялёным небе плавалі воблакі падобныя да вялікіх птушак фламінга"", ""norm_hyp"": ""на яблычназялёным небе плавалі воблакі падобныя да вялікіх птушак фламінга""}, ""gemini-2.5-flash"": {""hyp_text"": ""На яблычна-зялёным небе плавалі воблакі, падобныя да вялікіх птушак фламінга."", ""score"": 100.0, ""norm_ref"": ""на яблычназялёным небе плавалі воблакі падобныя да вялікіх птушак фламінга"", ""norm_hyp"": ""на яблычназялёным небе плавалі воблакі падобныя да вялікіх птушак фламінга""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""На яблычна-зялёным небе плавалі воблакі, падобныя да вялікіх птушак фламінга."", ""score"": 100.0, ""norm_ref"": ""на яблычназялёным небе плавалі воблакі падобныя да вялікіх птушак фламінга"", ""norm_hyp"": ""на яблычназялёным небе плавалі воблакі падобныя да вялікіх птушак фламінга""}}"
239,6f1d83c25021db6.mp3,100.0,Арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне.,Арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне.,processed,correct,batch_gemini-2.5-flash,арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне,арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне,"{""gemini-2.5-pro"": {""hyp_text"": ""Арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне."", ""score"": 100.0, ""norm_ref"": ""арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне"", ""norm_hyp"": ""арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне""}, ""gemini-2.5-flash"": {""hyp_text"": ""Арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне."", ""score"": 100.0, ""norm_ref"": ""арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне"", ""norm_hyp"": ""арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне."", ""score"": 100.0, ""norm_ref"": ""арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне"", ""norm_hyp"": ""арэхавы куст трымаў у сваіх абдымках змрок і прадчуванне""}}"
240,c0fe12785c72081.mp3,98.63013698630137,З маленькага шынка плыў пах смажаніны.,З маленкага шынка плыў пах смажаніны.,processed,correct,batch_gemini-2.5-flash,з маленькага шынка плыў пах смажаніны,з маленкага шынка плыў пах смажаніны,"{""gemini-2.5-pro"": {""hyp_text"": ""З маленькага шынка плыў пах смажаніны."", ""score"": 100.0, ""norm_ref"": ""з маленькага шынка плыў пах смажаніны"", ""norm_hyp"": ""з маленькага шынка плыў пах смажаніны""}, ""gemini-2.5-flash"": {""hyp_text"": ""З маленкага шынка плыў пах смажаніны."", ""score"": 98.63013698630137, ""norm_ref"": ""з маленькага шынка плыў пах смажаніны"", ""norm_hyp"": ""з маленкага шынка плыў пах смажаніны""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""З маленкага шынка плыў пах смажаніны."", ""score"": 98.63013698630137, ""norm_ref"": ""з маленькага шынка плыў пах смажаніны"", ""norm_hyp"": ""з маленкага шынка плыў пах смажаніны""}}"
241,a4b2f98e79de128.mp3,100.0,"Ён быў хвалююча голы, але ў пупышках хавалася чаканне.","Ён быў хвалююча голы, але ў пупышках хавалася чаканне.",processed,correct,batch_gemini-2.5-flash,ён быў хвалююча голы але ў пупышках хавалася чаканне,ён быў хвалююча голы але ў пупышках хавалася чаканне,"{""gemini-2.5-pro"": {""hyp_text"": ""ён быў хвалююча голы, але ў пупышках хавалася чаканне."", ""score"": 100.0, ""norm_ref"": ""ён быў хвалююча голы але ў пупышках хавалася чаканне"", ""norm_hyp"": ""ён быў хвалююча голы але ў пупышках хавалася чаканне""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ён быў хвалююча голы, але ў пупышках хавалася чаканне."", ""score"": 100.0, ""norm_ref"": ""ён быў хвалююча голы але ў пупышках хавалася чаканне"", ""norm_hyp"": ""ён быў хвалююча голы але ў пупышках хавалася чаканне""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Ён быў хвалююча голы, але ў пупышках хавалася чаканне."", ""score"": 100.0, ""norm_ref"": ""ён быў хвалююча голы але ў пупышках хавалася чаканне"", ""norm_hyp"": ""ён быў хвалююча голы але ў пупышках хавалася чаканне""}}"
242,6a364f884be1f69.mp3,100.0,Смажылі пячонку з цыбуляй. Наша душа заспявала.,Смажылі пячонку з цыбуляй. Наша душа заспявала.,processed,correct,batch_gemini-2.5-flash,смажылі пячонку з цыбуляй наша душа заспявала,смажылі пячонку з цыбуляй наша душа заспявала,"{""gemini-2.5-pro"": {""hyp_text"": ""Смажылі пячонку з цыбуляй. Наша душа заспявала."", ""score"": 100.0, ""norm_ref"": ""смажылі пячонку з цыбуляй наша душа заспявала"", ""norm_hyp"": ""смажылі пячонку з цыбуляй наша душа заспявала""}, ""gemini-2.5-flash"": {""hyp_text"": ""Смажылі пячонку з цыбуляй. Наша душа заспявала."", ""score"": 100.0, ""norm_ref"": ""смажылі пячонку з цыбуляй наша душа заспявала"", ""norm_hyp"": ""смажылі пячонку з цыбуляй наша душа заспявала""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Смажылі пячонку з цыбуляй. Наша душа заспявала."", ""score"": 100.0, ""norm_ref"": ""смажылі пячонку з цыбуляй наша душа заспявала"", ""norm_hyp"": ""смажылі пячонку з цыбуляй наша душа заспявала""}}"
243,43db976bc51de4d.mp3,100.0,Ленц рынуўся ў дом насустрач паху. Ён вярнуўся прасветлены.,Ленц рынуўся ў дом насустрач паху. Ён вярнуўся прасветлены.,processed,correct,batch_gemini-2.5-flash,ленц рынуўся ў дом насустрач паху ён вярнуўся прасветлены,ленц рынуўся ў дом насустрач паху ён вярнуўся прасветлены,"{""gemini-2.5-pro"": {""hyp_text"": ""Ленц рынуўся ў дом насустрач паху, ён вярнуўся прасветлены."", ""score"": 100.0, ""norm_ref"": ""ленц рынуўся ў дом насустрач паху ён вярнуўся прасветлены"", ""norm_hyp"": ""ленц рынуўся ў дом насустрач паху ён вярнуўся прасветлены""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ленц рынуўся ў дом насустрач паху. Ён вярнуўся прасветлены."", ""score"": 100.0, ""norm_ref"": ""ленц рынуўся ў дом насустрач паху ён вярнуўся прасветлены"", ""norm_hyp"": ""ленц рынуўся ў дом насустрач паху ён вярнуўся прасветлены""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Ленц рынуўся ў дом насустрач паху. Ён вярнуўся прасветлены."", ""score"": 100.0, ""norm_ref"": ""ленц рынуўся ў дом насустрач паху ён вярнуўся прасветлены"", ""norm_hyp"": ""ленц рынуўся ў дом насустрач паху ён вярнуўся прасветлены""}}"
244,d13db3f7cf466aa.mp3,99.2,"Вы не бачылі такой смажанай бульбы! Хутчэй, а то найлепшую з'ядуць!","Вы не бачылі такой смажанай бульбы. Хучэй, а то найлепшую з'ядуць.",processed,correct,batch_gemini-2.5-flash,вы не бачылі такой смажанай бульбы хутчэй а то найлепшую зядуць,вы не бачылі такой смажанай бульбы хучэй а то найлепшую зядуць,"{""gemini-2.5-pro"": {""hyp_text"": ""Вы не бачылі такой смажанай бульбы. Хутчэй, а то найлепшую з'ядуць."", ""score"": 100.0, ""norm_ref"": ""вы не бачылі такой смажанай бульбы хутчэй а то найлепшую зядуць"", ""norm_hyp"": ""вы не бачылі такой смажанай бульбы хутчэй а то найлепшую зядуць""}, ""gemini-2.5-flash"": {""hyp_text"": ""Вы не бачылі такой смажанай бульбы. Хучэй, а то найлепшую з'ядуць."", ""score"": 99.2, ""norm_ref"": ""вы не бачылі такой смажанай бульбы хутчэй а то найлепшую зядуць"", ""norm_hyp"": ""вы не бачылі такой смажанай бульбы хучэй а то найлепшую зядуць""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Вы не бачылі такой смажанай бульбы. Хучэй, а то найлепшую з'ядуць."", ""score"": 99.2, ""norm_ref"": ""вы не бачылі такой смажанай бульбы хутчэй а то найлепшую зядуць"", ""norm_hyp"": ""вы не бачылі такой смажанай бульбы хучэй а то найлепшую зядуць""}}"
245,5f0eed8f00b2761.mp3,98.83720930232558,У гэты момант з шумам падкаціла яшчэ адна машына. Мы спыніліся аслупянелыя. Гэта быў б'юік.,У гэты момант шумам падкаціла яшчэ адна машына. Мы спыніліся аслупянелыя. Гэта быў Б'юік.,processed,correct,batch_gemini-2.5-flash,у гэты момант з шумам падкаціла яшчэ адна машына мы спыніліся аслупянелыя гэта быў бюік,у гэты момант шумам падкаціла яшчэ адна машына мы спыніліся аслупянелыя гэта быў бюік,"{""gemini-2.5-pro"": {""hyp_text"": ""У гэты момант шумам падкаціла яшчэ адна машына. Мы спыніліся, аслупянелыя. Гэта быў б'юік."", ""score"": 98.83720930232558, ""norm_ref"": ""у гэты момант з шумам падкаціла яшчэ адна машына мы спыніліся аслупянелыя гэта быў бюік"", ""norm_hyp"": ""у гэты момант шумам падкаціла яшчэ адна машына мы спыніліся аслупянелыя гэта быў бюік""}, ""gemini-2.5-flash"": {""hyp_text"": ""У гэты момант шумам падкаціла яшчэ адна машына. Мы спыніліся аслупянелыя. Гэта быў Б'юік."", ""score"": 98.83720930232558, ""norm_ref"": ""у гэты момант з шумам падкаціла яшчэ адна машына мы спыніліся аслупянелыя гэта быў бюік"", ""norm_hyp"": ""у гэты момант шумам падкаціла яшчэ адна машына мы спыніліся аслупянелыя гэта быў бюік""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""У гэты момант шумам падкаціла яшчэ адна машына. Мы спыніліся аслупянелыя. Гэта быў Б'юік."", ""score"": 98.83720930232558, ""norm_ref"": ""у гэты момант з шумам падкаціла яшчэ адна машына мы спыніліся аслупянелыя гэта быў бюік"", ""norm_hyp"": ""у гэты момант шумам падкаціла яшчэ адна машына мы спыніліся аслупянелыя гэта быў бюік""}}"
246,33e34df8843cfee.mp3,100.0,"Ён рэзка затармазіў каля Карла. Гоп-ля, сказаў Ленц.","Ён рэзка затармазіў каля Карла. Гопля, сказаў Ленц.",processed,correct,batch_gemini-2.5-flash,ён рэзка затармазіў каля карла гопля сказаў ленц,ён рэзка затармазіў каля карла гопля сказаў ленц,"{""gemini-2.5-pro"": {""hyp_text"": ""Ён рэзка затармазіў каля Карла. Гоп-ля, - сказаў Ленц."", ""score"": 100.0, ""norm_ref"": ""ён рэзка затармазіў каля карла гопля сказаў ленц"", ""norm_hyp"": ""ён рэзка затармазіў каля карла гопля сказаў ленц""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ён рэзка затармазіў каля Карла. Гопля, сказаў Ленц."", ""score"": 100.0, ""norm_ref"": ""ён рэзка затармазіў каля карла гопля сказаў ленц"", ""norm_hyp"": ""ён рэзка затармазіў каля карла гопля сказаў ленц""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Ён рэзка затармазіў каля Карла. Гопля, сказаў Ленц."", ""score"": 100.0, ""norm_ref"": ""ён рэзка затармазіў каля карла гопля сказаў ленц"", ""norm_hyp"": ""ён рэзка затармазіў каля карла гопля сказаў ленц""}}"
247,bbb2072bbf1d31a.mp3,98.59154929577466,У нас ужо часта ў такіх выпадках здараліся бойкі. З машыны выйшаў мужчына.,Нас ужо часта ў такіх выпадках здараліся бойкі. З машыны выйшаў мужчына.,processed,correct,batch_gemini-2.5-flash,у нас ужо часта ў такіх выпадках здараліся бойкі з машыны выйшаў мужчына,нас ужо часта ў такіх выпадках здараліся бойкі з машыны выйшаў мужчына,"{""gemini-2.5-pro"": {""hyp_text"": ""У нас ужо часта ў такіх выпадках здараліся бойкі. З машыны выйшаў мужчына."", ""score"": 100.0, ""norm_ref"": ""у нас ужо часта ў такіх выпадках здараліся бойкі з машыны выйшаў мужчына"", ""norm_hyp"": ""у нас ужо часта ў такіх выпадках здараліся бойкі з машыны выйшаў мужчына""}, ""gemini-2.5-flash"": {""hyp_text"": ""Нас ужо часта ў такіх выпадках здараліся бойкі. З машыны выйшаў мужчына."", ""score"": 98.59154929577466, ""norm_ref"": ""у нас ужо часта ў такіх выпадках здараліся бойкі з машыны выйшаў мужчына"", ""norm_hyp"": ""нас ужо часта ў такіх выпадках здараліся бойкі з машыны выйшаў мужчына""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Нас ужо часта ў такіх выпадках здараліся бойкі. З машыны выйшаў мужчына."", ""score"": 98.59154929577466, ""norm_ref"": ""у нас ужо часта ў такіх выпадках здараліся бойкі з машыны выйшаў мужчына"", ""norm_hyp"": ""нас ужо часта ў такіх выпадках здараліся бойкі з машыны выйшаў мужчына""}}"
248,ce6573705716097.mp3,98.71794871794873,Ён быў высокі і ў целе. На ім было шырокае карычневае паліто з вярблюджай шэрсці.,"ён быў высокі ў целе, на ім было шырокае карычневае паліто з вярблюджай шэрсці.",processed,correct,batch_gemini-2.5-flash,ён быў высокі і ў целе на ім было шырокае карычневае паліто з вярблюджай шэрсці,ён быў высокі ў целе на ім было шырокае карычневае паліто з вярблюджай шэрсці,"{""gemini-2.5-pro"": {""hyp_text"": ""ён быў высокі ў целе, на ім было шырокае карычневае паліто з вярблюджай шэрсці."", ""score"": 98.71794871794873, ""norm_ref"": ""ён быў высокі і ў целе на ім было шырокае карычневае паліто з вярблюджай шэрсці"", ""norm_hyp"": ""ён быў высокі ў целе на ім было шырокае карычневае паліто з вярблюджай шэрсці""}, ""gemini-2.5-flash"": {""hyp_text"": ""ён быў высокі ў целе, на ім было шырокае карычневае паліто з вярблюджай шэрсці."", ""score"": 98.71794871794873, ""norm_ref"": ""ён быў высокі і ў целе на ім было шырокае карычневае паліто з вярблюджай шэрсці"", ""norm_hyp"": ""ён быў высокі ў целе на ім было шырокае карычневае паліто з вярблюджай шэрсці""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""ён быў высокі ў целе, на ім было шырокае карычневае паліто з вярблюджай шэрсці."", ""score"": 98.71794871794873, ""norm_ref"": ""ён быў высокі і ў целе на ім было шырокае карычневае паліто з вярблюджай шэрсці"", ""norm_hyp"": ""ён быў высокі ў целе на ім было шырокае карычневае паліто з вярблюджай шэрсці""}}"
249,53f640495254262.mp3,100.0,"Якой маркі гэта ваша машына? спытаў ён Кёстэра, які стаяў бліжэй за ўсіх да яго,","Якой маркі гэта ваша машына? — спытаў ён Кёстэра, які стаяў бліжэй за ўсіх да яго.",processed,correct,batch_gemini-2.5-flash,якой маркі гэта ваша машына спытаў ён кёстэра які стаяў бліжэй за ўсіх да яго,якой маркі гэта ваша машына спытаў ён кёстэра які стаяў бліжэй за ўсіх да яго,"{""gemini-2.5-pro"": {""hyp_text"": ""Якой маркі гэта ваша машына? — спытаў ён Кёстэра, які стаяў бліжэй за ўсіх да яго."", ""score"": 100.0, ""norm_ref"": ""якой маркі гэта ваша машына спытаў ён кёстэра які стаяў бліжэй за ўсіх да яго"", ""norm_hyp"": ""якой маркі гэта ваша машына спытаў ён кёстэра які стаяў бліжэй за ўсіх да яго""}, ""gemini-2.5-flash"": {""hyp_text"": ""Якой маркі гэта ваша машына? — спытаў ён Кёстэра, які стаяў бліжэй за ўсіх да яго."", ""score"": 100.0, ""norm_ref"": ""якой маркі гэта ваша машына спытаў ён кёстэра які стаяў бліжэй за ўсіх да яго"", ""norm_hyp"": ""якой маркі гэта ваша машына спытаў ён кёстэра які стаяў бліжэй за ўсіх да яго""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Якой маркі гэта ваша машына? — спытаў ён Кёстэра, які стаяў бліжэй за ўсіх да яго."", ""score"": 100.0, ""norm_ref"": ""якой маркі гэта ваша машына спытаў ён кёстэра які стаяў бліжэй за ўсіх да яго"", ""norm_hyp"": ""якой маркі гэта ваша машына спытаў ён кёстэра які стаяў бліжэй за ўсіх да яго""}}"
250,9421423eeab70e9.mp3,96.62921348314607,"Мы ўсе трохі, нейкі час, моўчкі глядзелі на яго.",Мы ўсё трох нейкі час моўчкі глядзелі на яго.,processed,incorrect,batch_gemini-2.5-flash,мы ўсе трохі нейкі час моўчкі глядзелі на яго,мы ўсё трох нейкі час моўчкі глядзелі на яго,"{""gemini-2.5-pro"": {""hyp_text"": ""Мы ўсе трохі нейкі час моўчкі глядзелі на яго."", ""score"": 100.0, ""norm_ref"": ""мы ўсе трохі нейкі час моўчкі глядзелі на яго"", ""norm_hyp"": ""мы ўсе трохі нейкі час моўчкі глядзелі на яго""}, ""gemini-2.5-flash"": {""hyp_text"": ""Мы ўсё трох нейкі час моўчкі глядзелі на яго."", ""score"": 96.62921348314607, ""norm_ref"": ""мы ўсе трохі нейкі час моўчкі глядзелі на яго"", ""norm_hyp"": ""мы ўсё трох нейкі час моўчкі глядзелі на яго""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Мы ўсё трох нейкі час моўчкі глядзелі на яго."", ""score"": 96.62921348314607, ""norm_ref"": ""мы ўсе трохі нейкі час моўчкі глядзелі на яго"", ""norm_hyp"": ""мы ўсё трох нейкі час моўчкі глядзелі на яго""}}"
