id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp
415,fa9ba1367d4958e.mp3,95.59748427672956,Тулузы. І паштовы лётчык напачатку нічым не вылучаўся сярод усіх гэтых канцылярыстаў.,і паштовы лётчык напачатку нічым не вылучаўся сярод усіх гэтых канцылярыстаў.,processed,incorrect,gemini-2.5-pro,тулузы і паштовы лётчык напачатку нічым не вылучаўся сярод усіх гэтых канцылярыстаў,і паштовы лётчык напачатку нічым не вылучаўся сярод усіх гэтых канцылярыстаў
416,a4b1aae167383b7.mp3,100.0,"але набліжаўся аэрадром,",Але набліжаўся аэрадром.,processed,correct,imported_csv,але набліжаўся аэрадром,але набліжаўся аэрадром
417,c00c4e03ec7ceee.mp3,100.0,"і грымоткі аўтобусік ператвараўся ў шэры кокан,","І грымоткі аўтобусік ператвараўся ў шэры кокан,",processed,correct,imported_csv,і грымоткі аўтобусік ператвараўся ў шэры кокан,і грымоткі аўтобусік ператвараўся ў шэры кокан
418,59dd17343328691.mp3,100.0,адкуль чалавек выходзіў адменены.,Адкуль чалавек выходзіў? Адменены.,processed,correct,imported_csv,адкуль чалавек выходзіў адменены,адкуль чалавек выходзіў адменены
419,ebfacaaec91b74b.mp3,98.07692307692307,"Кожны з маіх таварышаў адчуў аднойчы ўсходнім ранкам,","Кожны з маіх таварышаў адчуў аднойчы ўсходным ранкам,",processed,incorrect,gemini-2.5-pro,кожны з маіх таварышаў адчуў аднойчы ўсходнім ранкам,кожны з маіх таварышаў адчуў аднойчы ўсходным ранкам
420,9e7c4550946c242.mp3,100.0,"як у ім, уразлівым падначаленым,",як у ім уразлівым падначаленым,processed,correct,gemini-2.5-flash-lite,як у ім уразлівым падначаленым,як у ім уразлівым падначаленым
421,91e60c85f5d53b6.mp3,100.0,"яшчэ залежным ад настрою інспектара,",яшчэ залежным ад настрою інспектара.,processed,correct,imported_csv,яшчэ залежным ад настрою інспектара,яшчэ залежным ад настрою інспектара
422,aed7bb4ac89b1b9.mp3,100.0,"нараджаецца чалавек,","нараджаецца чалавек,",processed,correct,imported_csv,нараджаецца чалавек,нараджаецца чалавек
423,eee21fba130b976.mp3,100.0,адказны за іспанскую і афрыканскую пошту.,адказны за іспанскую і афрыканскую пошту.,processed,correct,imported_csv,адказны за іспанскую і афрыканскую пошту,адказны за іспанскую і афрыканскую пошту
424,a4c08ac5c98b8d1.mp3,97.5609756097561,"Нараджаецца той, хто тры гадзінамі пазней,","Нараджаецца той, хто трыма гадзінамі пазней,",processed,incorrect,gemini-2.5-pro,нараджаецца той хто тры гадзінамі пазней,нараджаецца той хто трыма гадзінамі пазней
425,bac4c9d334e4d44.mp3,94.25287356321839,"хто, адолеўшы яго, яшчэ праз чатыры гадзіны,","гэта, хто адолеўшы яго яшчэ праз чатыры гадзіны",processed,incorrect,manual,хто адолеўшы яго яшчэ праз чатыры гадзіны,гэта хто адолеўшы яго яшчэ праз чатыры гадзіны
426,af410e763a4e58d.mp3,96.82539682539682,"жагнаны бліскавіцамі, твар у твар сутыкнецца з драконам Аспіталета,","Жагнаны бліскавіцамі, твар у твар сутыкнецца з драконам, аспіта",processed,incorrect,gemini-2.5-pro,жагнаны бліскавіцамі твар у твар сутыкнецца з драконам аспіталета,жагнаны бліскавіцамі твар у твар сутыкнецца з драконам аспіта
427,0fe61098cefc9ef.mp3,100.0,"па сваёй волі, маючы ўсе правы і магчымасці,","па сваёй волі, маючы ўсе правы і магчымасці,",processed,correct,imported_csv,па сваёй волі маючы ўсе правы і магчымасці,па сваёй волі маючы ўсе правы і магчымасці
428,c55c8458776beaa.mp3,100.0,"прыме рашэнне вяртацца назад альбо цераз мора,",прыме рашэнне вяртацца назад альбо цераз мора.,processed,correct,gemini-2.5-pro,прыме рашэнне вяртацца назад альбо цераз мора,прыме рашэнне вяртацца назад альбо цераз мора
429,e5e5890659b152d.mp3,98.59154929577466,"хто будзе весці перагаворы і з бурай,",Хто будзе весці перагаворы із бурай?,processed,incorrect,gemini-2.5-pro,хто будзе весці перагаворы і з бурай,хто будзе весці перагаворы із бурай
430,a512d7999bc325c.mp3,100.0,"і з гарой, і з акіянам.","І з гарой, і з акіянам.",processed,correct,imported_csv,і з гарой і з акіянам,і з гарой і з акіянам
431,3fa930535c0a77e.mp3,99.07,"альбо пайсці наўпросткі на штурм горных масіваў Алькоя,",Альбо пайсці напросткі на штурм горных масіваў Алькоя,processed,correct,imported_csv,альбо пайсці наўпросткі на штурм горных масіваў алькоя,альбо пайсці напросткі на штурм горных масіваў алькоя
432,3b055f6a33c50ca.mp3,100.0,"Кожны таварыш, гэтаксама як я, змяшаўшыся з безыменным натоўпам,",Кожны таварыш гэтаксама як я змяшаўшыся з безыменным натоўпам,processed,correct,imported_csv,кожны таварыш гэтаксама як я змяшаўшыся з безыменным натоўпам,кожны таварыш гэтаксама як я змяшаўшыся з безыменным натоўпам
433,9db9fa4256fc34c.mp3,100.0,"пад пахмурным зімнім тулускім небам,",Пад пахмурным зімнім тулускім небам,processed,correct,gemini-2.5-flash-lite,пад пахмурным зімнім тулускім небам,пад пахмурным зімнім тулускім небам
434,d7bf1f24198d1ed.mp3,100.0,"адчуў у такі ранак, як расце ў ім валадар,","адчуў у такі ранак, як расце ў ім валадар.",processed,correct,gemini-2.5-pro,адчуў у такі ранак як расце ў ім валадар,адчуў у такі ранак як расце ў ім валадар
435,dbb89b95b45e380.mp3,100.0,"які праз пяць гадзін, пакінуўшы далёка за сабою дажджы і завірухі поўначы,","які, праз пяць гадзін, пакінуўшы далёка за сабою дажджы і завірухі поўначы,",processed,correct,imported_csv,які праз пяць гадзін пакінуўшы далёка за сабою дажджы і завірухі поўначы,які праз пяць гадзін пакінуўшы далёка за сабою дажджы і завірухі поўначы
436,425a5e436339ca2.mp3,100.0,"выракшыся зімы, памяншаючы абароты вінтоў,","Выракшыся зімы, памяншаючы абароты вінтоў.",processed,correct,gemini-2.5-flash,выракшыся зімы памяншаючы абароты вінтоў,выракшыся зімы памяншаючы абароты вінтоў
437,f043a6a0241cc56.mp3,100.0,пачне сваё прызямленне ў асляпляльную сонечнасць лета Алікантэ.,Пачне сваё прызямленне ў асляпляльную сонечнасць лета Алікантэ.,processed,correct,gemini-2.5-pro,пачне сваё прызямленне ў асляпляльную сонечнасць лета алікантэ,пачне сваё прызямленне ў асляпляльную сонечнасць лета алікантэ
438,1ac5f7f749ab303.mp3,100.0,"Таго старога омнібуса даўно няма,",таго старога омнібуса даўно няма.,processed,correct,imported_csv,таго старога омнібуса даўно няма,таго старога омнібуса даўно няма
439,ad3a8aa95eb4a3d.mp3,100.0,"але ягоная суровасць, ягоная няўтульнасць дагэтуль жывуць у маёй памяці.","Але ягоная суровасць, ягоная няўтульнасць дагэтуль жывуць у маёй памяці.",processed,correct,imported_csv,але ягоная суровасць ягоная няўтульнасць дагэтуль жывуць у маёй памяці,але ягоная суровасць ягоная няўтульнасць дагэтуль жывуць у маёй памяці
440,29cdb937a6d036d.mp3,100.0,Ён выдатна сімвалізаваў адпаведную падрыхтоўку да суровых радасцей нашага рамяства.,Ён выдатна сімвалізаваў адпаведную падрыхтоўку да суровых радасцей нашага рамяства.,processed,correct,gemini-2.5-flash,ён выдатна сімвалізаваў адпаведную падрыхтоўку да суровых радасцей нашага рамяства,ён выдатна сімвалізаваў адпаведную падрыхтоўку да суровых радасцей нашага рамяства
441,175d2af7d050eed.mp3,100.0,"Помню, як тры гады таму я,","Помню, як тры гады таму я",processed,correct,gemini-2.5-flash,помню як тры гады таму я,помню як тры гады таму я
442,a4580212284cb33.mp3,100.0,Усё тут набывала ўражлівую стрыманасць.,Усё тут набывала ўражлівую стрыманасць.,processed,correct,imported_csv,усё тут набывала ўражлівую стрыманасць,усё тут набывала ўражлівую стрыманасць
443,cca4dd0b82cd628.mp3,100.0,"хоць не было вымаўлена і дзясятка слоў,",Хоць не было вымаўлена і дзясятка слоў.,processed,correct,imported_csv,хоць не было вымаўлена і дзясятка слоў,хоць не было вымаўлена і дзясятка слоў
444,77b33f5f168a65d.mp3,97.61904761904762,"даведаўся тут пра гібель лётчыка Лекрывена,",даведаўся тут пра гібель лётчыка Лекрывэна.,processed,incorrect,gemini-2.5-pro,даведаўся тут пра гібель лётчыка лекрывена,даведаўся тут пра гібель лётчыка лекрывэна
445,a04f62e57681a83.mp3,100.0,"аднаго з сотні таварышаў па авіялініі,","аднаго з сотні таварышаў па авіялініі,",processed,correct,imported_csv,аднаго з сотні таварышаў па авіялініі,аднаго з сотні таварышаў па авіялініі
446,7d88451043b5ce6.mp3,99.09909909909909,якія ў дзень ці туманнай ноччу ўзялі свой водпуск навекі.,Якія ў дзеньці туманнай ноччу ўзялі свой водпуск навекі.,processed,correct,gemini-2.5-flash-lite,якія ў дзень ці туманнай ноччу ўзялі свой водпуск навекі,якія ў дзеньці туманнай ноччу ўзялі свой водпуск навекі
447,c275d54efc75bef.mp3,100.0,"Таксама было тры гадзіны ранку, панавала гэткая ж цішыня,",Таксама было тры гадзіны ранку панавала гэткая ж цішыня,processed,correct,imported_csv,таксама было тры гадзіны ранку панавала гэткая ж цішыня,таксама было тры гадзіны ранку панавала гэткая ж цішыня
448,c019e1c1b25ee48.mp3,100.0,"калі мы пачулі, як дырэктар, нябачны ў змроку, падаў голас інспектару.","Калі мы пачулі, як дырэктар, нябачны ў змроку, падаў голас інспектару:",processed,correct,imported_csv,калі мы пачулі як дырэктар нябачны ў змроку падаў голас інспектару,калі мы пачулі як дырэктар нябачны ў змроку падаў голас інспектару
449,6a04a89cf6df9d1.mp3,100.0,Лекрывен не прызямліўся ўначы ў Касабланцы.,Лекрывен не прызямліўся ўначы ў Касабланцы.,processed,correct,gemini-3-flash-preview,лекрывен не прызямліўся ўначы ў касабланцы,лекрывен не прызямліўся ўначы ў касабланцы
450,ef5c770ab948851.mp3,100.0,А? адгукнуўся інспектар.,а адгукнуўся інспектар,processed,correct,imported_csv,а адгукнуўся інспектар,а адгукнуўся інспектар
451,4d3650777c69b7b.mp3,100.0,"А? Нечакана выхаплены з плыні дрымоты,"," А? Нечакана выхаплены з плыні дрымоты,",processed,correct,imported_csv,а нечакана выхаплены з плыні дрымоты,а нечакана выхаплены з плыні дрымоты
452,b3573bd18a0c40b.mp3,100.0,"ён страпянуўся, каб канчаткова ачнуцца, каб паказаць сваю зацікаўленасць і дадаў: праўда?","Ён страпянуўся, каб канчаткова ачнуцца, каб паказаць сваю зацікаўленасць, і дадаў:  Праўда?",processed,correct,imported_csv,ён страпянуўся каб канчаткова ачнуцца каб паказаць сваю зацікаўленасць і дадаў праўда,ён страпянуўся каб канчаткова ачнуцца каб паказаць сваю зацікаўленасць і дадаў праўда
453,4c101a3e6d2eb1b.mp3,100.0,не ўдалося прайсці? Ён вярнуўся назад?,Не ўдалося прайсці? Ён вярнуўся назад?,processed,correct,gemini-2.5-flash-lite,не ўдалося прайсці ён вярнуўся назад,не ўдалося прайсці ён вярнуўся назад
454,ac88661da7416d1.mp3,100.0,На што ў глыбіні омнібуса толькі адказалі: не.,На што ў глыбіні омнібуса толькі адказалі. Не.,processed,correct,gemini-2.5-flash,на што ў глыбіні омнібуса толькі адказалі не,на што ў глыбіні омнібуса толькі адказалі не
455,09a42202efde49f.mp3,100.0,"Мы чакалі працягу, але болей не было прамоўлена ні слова.","Мы чакалі працягу, але болей не было прамоўлена ні слова.",processed,correct,imported_csv,мы чакалі працягу але болей не было прамоўлена ні слова,мы чакалі працягу але болей не было прамоўлена ні слова
456,67c590002632a10.mp3,96.55172413793103,"І адна за адной падалі секунды,",Адна за адной падалі секунды.,processed,incorrect,gemini-2.5-pro,і адна за адной падалі секунды,адна за адной падалі секунды
457,4aa34fdc7701ae7.mp3,100.0,"і з цягам рабілася ўсё відавочней,",і з цягам рабілася ўсё відавочней,processed,correct,imported_csv,і з цягам рабілася ўсё відавочней,і з цягам рабілася ўсё відавочней
458,f0247045ca62732.mp3,100.0,"што да гэтага не не дадасца ніводнае слова,",што да гэтага не не дадасца ніводнае слова.,processed,correct,gemini-2.5-flash,што да гэтага не не дадасца ніводнае слова,што да гэтага не не дадасца ніводнае слова
459,1200edc750ad093.mp3,96.0,"што гэтае не бяззваротнае,",што гэтае не беззваротнае.,processed,correct,manual,што гэтае не бяззваротнае,што гэтае не беззваротнае
460,b34989ac38de8f3.mp3,95.04950495049505,"што Лекрывен не проста не прызямліўся ў Касабланцы,","што лі Крэвен не проста не прызямліўся ў Касабланцы,",processed,correct,manual,што лекрывен не проста не прызямліўся ў касабланцы,што лі крэвен не проста не прызямліўся ў касабланцы
461,7e97e31e8fd88b4.mp3,100.0,а што ён ужо ніколі і нідзе не прызямліцца.,а што ён ужо ніколі і нідзе не прызямліцца.,processed,correct,imported_csv,а што ён ужо ніколі і нідзе не прызямліцца,а што ён ужо ніколі і нідзе не прызямліцца
462,1455b6799af0a29.mp3,99.21259842519686,"Вось гэтак і я, тым ранкам на зары майго першага паштовага палёту,",Вось гэта і я тым ранкам на зары майго першага паштовага палёту.,processed,correct,gemini-2.5-flash,вось гэтак і я тым ранкам на зары майго першага паштовага палёту,вось гэта і я тым ранкам на зары майго першага паштовага палёту
463,4fb346090f042c9.mp3,100.0,у сваю чаргу падвяргаўся свяшчэнным рытуалам майго рамяства.,У сваю чаргу падвяргаўся свяшчэнным рытуалам майго рамяства.,processed,correct,imported_csv,у сваю чаргу падвяргаўся свяшчэнным рытуалам майго рамяства,у сваю чаргу падвяргаўся свяшчэнным рытуалам майго рамяства
464,891315248ea0d93.mp3,100.0,"І, гледзячы праз акно на бліскучы асфальт,","І, гледзячы праз акно на бліскучы асфальт,",processed,correct,imported_csv,і гледзячы праз акно на бліскучы асфальт,і гледзячы праз акно на бліскучы асфальт
465,f1d4185c4165e17.mp3,100.0,"дзе люстраваліся вулічныя ліхтары, я адчуваў,","Дзе люстраваліся вулічныя ліхтары, я адчуваў",processed,correct,gemini-2.5-flash,дзе люстраваліся вулічныя ліхтары я адчуваў,дзе люстраваліся вулічныя ліхтары я адчуваў
466,1289a40c0f55283.mp3,100.0,як упэўненасць пакідае мяне.,Як упэўненасць пакідае мяне!,processed,correct,imported_csv,як упэўненасць пакідае мяне,як упэўненасць пакідае мяне
467,212bcf093962bca.mp3,100.0,"я думаў, як на мой першы палёт,",Я думаў як на мой першы палёт,processed,correct,imported_csv,я думаў як на мой першы палёт,я думаў як на мой першы палёт
468,a50047ea9b53f78.mp3,100.0,"Было відаць, як ад ветру на лужынах трапяталі буйныя пальмавыя лісты,","Было відаць, як ад ветру на лужынах трапяталі буйныя пальмавыя лісты",processed,correct,imported_csv,было відаць як ад ветру на лужынах трапяталі буйныя пальмавыя лісты,было відаць як ад ветру на лужынах трапяталі буйныя пальмавыя лісты
469,1a89c1e362e08ec.mp3,100.0,"сапраўды, не дужа мне шанцуе.",Сапраўды не дужа мне шанцуе,processed,correct,imported_csv,сапраўды не дужа мне шанцуе,сапраўды не дужа мне шанцуе
470,136944ac015e2b9.mp3,100.0,Я ўзняў вочы на інспектара.,Я ўзняў вочы на інспектара.,processed,correct,imported_csv,я ўзняў вочы на інспектара,я ўзняў вочы на інспектара
471,c7cfa3cdd6dc4f4.mp3,100.0,"Гэта яшчэ нічога не азначае, буркнуў ён.","Гэта яшчэ нічога не азначае, — буркнуў ён.",processed,correct,gemini-3-flash-preview,гэта яшчэ нічога не азначае буркнуў ён,гэта яшчэ нічога не азначае буркнуў ён
472,af769757d2782f6.mp3,100.0,"Кепскае надвор'е, праўда? Інспектар кінуў за акно стомлены позірк."," Кепскае надвор'е, праўда? Інспектар кінуў за акно стомлены позірк.",processed,correct,imported_csv,кепскае надворе праўда інспектар кінуў за акно стомлены позірк,кепскае надворе праўда інспектар кінуў за акно стомлены позірк
473,1a64fb5c24d4d1c.mp3,100.0,"І я стаў прыгадваць, па якіх прыкметах распазнаецца кепскае надвор'е.","І я стаў прыгадваць, па якіх прыкметах распазнаецца кепскае надвор'е.",processed,correct,imported_csv,і я стаў прыгадваць па якіх прыкметах распазнаецца кепскае надворе,і я стаў прыгадваць па якіх прыкметах распазнаецца кепскае надворе
474,e194283d66d8a1d.mp3,97.8102189781022,"Напярэдадні вечарам Гіёмэ адной усмешкай сцёр усе нядобрыя выставанні,","Напярэдадні вечарам Гіём адной усмешкай сцёр усе нядобрыя веставанні,",processed,incorrect,gemini-2.5-pro,напярэдадні вечарам гіёмэ адной усмешкай сцёр усе нядобрыя выставанні,напярэдадні вечарам гіём адной усмешкай сцёр усе нядобрыя веставанні
475,8c95b0309658bfd.mp3,100.0,якімі прыгняталі нас старыя.,якімі прыгняталі нас старыя.,processed,correct,imported_csv,якімі прыгняталі нас старыя,якімі прыгняталі нас старыя
476,4f33f94f7d92bad.mp3,100.0,"А цяпер у маёй памяці зноў усплыло,",А цяпер у маёй памяці зноў усплыло.,processed,correct,gemini-3-flash-preview,а цяпер у маёй памяці зноў усплыло,а цяпер у маёй памяці зноў усплыло
477,d17451e4ec6f5a1.mp3,100.0,"шкада мне таго, хто не вызубрыў трасу да апошняга каменьчыка і трапляе ў буран.","Шкада мне таго, хто не вызубрыў трасу да апошняга каменьчыка і трапляе ў буран.",processed,correct,imported_csv,шкада мне таго хто не вызубрыў трасу да апошняга каменьчыка і трапляе ў буран,шкада мне таго хто не вызубрыў трасу да апошняга каменьчыка і трапляе ў буран
478,823d7984b6aa760.mp3,100.0,Шкада мне яго.,Шкада мне яго.,processed,correct,imported_csv,шкада мне яго,шкада мне яго
479,b0ca5c81396bcc4.mp3,100.0,Ім трэба было падтрымліваць свой аўтарытэт.,Ім трэба было падтрымліваць свой аўтарытэт.,processed,correct,imported_csv,ім трэба было падтрымліваць свой аўтарытэт,ім трэба было падтрымліваць свой аўтарытэт
480,322fc124c3e94ac.mp3,100.0,"Яны пахітвалі галовамі, разглядаючы нас з нейкім бянтэжлівым спачуваннем,","Яны пахітвалі галовамі, разглядаючы нас з нейкім бянтэжлівым спачуваннем,",processed,correct,imported_csv,яны пахітвалі галовамі разглядаючы нас з нейкім бянтэжлівым спачуваннем,яны пахітвалі галовамі разглядаючы нас з нейкім бянтэжлівым спачуваннем
481,67b0c63ebe2eb63.mp3,93.47826086956522,быццам яны аплаквалі нашу прастачую наіўнасць.,быццам мы не аплаквалі нашу прастачую наіўнасць.,processed,correct,manual,быццам яны аплаквалі нашу прастачую наіўнасць,быццам мы не аплаквалі нашу прастачую наіўнасць
482,c32f5f98b913842.mp3,100.0,"І сапраўды, колькім ужо з нас гэты омнібус паслужыў апошнім прытулкам?","І сапраўды, колькім ужо з нас гэты омнібус паслужыў апошнім прытулкам?",processed,correct,gemini-3-flash-preview,і сапраўды колькім ужо з нас гэты омнібус паслужыў апошнім прытулкам,і сапраўды колькім ужо з нас гэты омнібус паслужыў апошнім прытулкам
483,d06be9e7e48aba0.mp3,69.39,"Шасцідзесяці, васьмідзесяці?", Шэсцьдзесят?  Восемдзесят!,processed,correct,manual,шасцідзесяці васьмідзесяці,шэсцьдзесят восемдзесят
484,9a3ca27154cfa44.mp3,100.0,Каго аднойчы дажджлівым ранкам маўклівы шафёр адвёз назаўжды?,Каго аднойчы дажджлівым ранкам маўклівы шафёр адвёз назаўжды?,processed,correct,imported_csv,каго аднойчы дажджлівым ранкам маўклівы шафёр адвёз назаўжды,каго аднойчы дажджлівым ранкам маўклівы шафёр адвёз назаўжды
485,fbb7f518e549f38.mp3,99.1,"Я агледзеўся. Наўкол у змроку ўсвяціліся іскрыстыя кроплі,",Я агледзеўся. Наўкол у змроку свяціліся іскрыстыя кроплі,processed,correct,imported_csv,я агледзеўся наўкол у змроку ўсвяціліся іскрыстыя кроплі,я агледзеўся наўкол у змроку свяціліся іскрыстыя кроплі
486,47de6bca0b00ab8.mp3,84.84848484848484,"цыгарэты яшчэ больш падкрэслівалі глыбокую засяроджанасць,",цыгарэты яшчэ больш падкрэслівалі глыбокую,processed,incorrect,manual,цыгарэты яшчэ больш падкрэслівалі глыбокую засяроджанасць,цыгарэты яшчэ больш падкрэслівалі глыбокую
487,8ac968ba04023cb.mp3,85.4368932038835,мізэрную засяроджанасць старэючых службоўцаў.,"засяроджанасць, мізэрную засяроджанасць старэючых службоўцаў.",processed,incorrect,gemini-2.5-pro,мізэрную засяроджанасць старэючых службоўцаў,засяроджанасць мізэрную засяроджанасць старэючых службоўцаў
488,9f6dafe8014e8d9.mp3,95.86776859504133,Колькім з нас гэтыя спадарожнікі паслужылі пахавальным картэжам.,Колькім з нас гэтыя спадарожнікі паслужылі пахавальным кар.,processed,incorrect,gemini-2.5-pro,колькім з нас гэтыя спадарожнікі паслужылі пахавальным картэжам,колькім з нас гэтыя спадарожнікі паслужылі пахавальным кар
489,6aaa5ba43c46231.mp3,100.0,"Да мяне даляталі ціхія,",да мяне даляталі ціхія,processed,correct,imported_csv,да мяне даляталі ціхія,да мяне даляталі ціхія
490,0b68254a70aa144.mp3,100.0,"упаўголаса размовы, гаворкі пра хваробы,","упаўголаса размовы, гаворкі пра хваробы,",processed,correct,gemini-2.5-flash,упаўголаса размовы гаворкі пра хваробы,упаўголаса размовы гаворкі пра хваробы
491,6976faa72013b9e.mp3,100.0,"грошы, сумныя хатнія турботы.","Грошы, сумныя хатнія турботы.",processed,correct,imported_csv,грошы сумныя хатнія турботы,грошы сумныя хатнія турботы
492,07a776b5bc4fe48.mp3,100.0,"За ўсім гэтым паўставалі сцены змрочнай турмы,",За ўсім гэтым паўставалі сцены змрочнай турмы.,processed,correct,imported_csv,за ўсім гэтым паўставалі сцены змрочнай турмы,за ўсім гэтым паўставалі сцены змрочнай турмы
493,411e3ebe17f74cb.mp3,100.0,у якой былі замкнёны гэтыя людзі.,У якой былі замкнёны гэтыя людзі.,processed,correct,imported_csv,у якой былі замкнёны гэтыя людзі,у якой былі замкнёны гэтыя людзі
494,1ef44a29955b3ef.mp3,86.67,І раптам я ўбачыў воблік лёсу.,І раптам я ўбачыў у вобраз лёсу.,processed,correct,manual,і раптам я ўбачыў воблік лёсу,і раптам я ўбачыў у вобраз лёсу
495,da3f8d5d24a50af.mp3,100.0,"Стары службовец, мой сённяшні сусед у омнібусе,","Стары службовец, мой сённяшні сусед у омнібусе",processed,correct,gemini-3-flash-preview,стары службовец мой сённяшні сусед у омнібусе,стары службовец мой сённяшні сусед у омнібусе
496,125320977660ed1.mp3,100.0,"Ніхто і ніколі ўжо не змусіць цябе вырвацца з твайго палону,",Ніхто і ніколі ўжо не змусіць цябе вырвацца з твайго палону.,processed,correct,gemini-2.5-flash,ніхто і ніколі ўжо не змусіць цябе вырвацца з твайго палону,ніхто і ніколі ўжо не змусіць цябе вырвацца з твайго палону
497,cf4a512599e9c74.mp3,100.0,і ты зусім не вінаваты ў гэтым.,І ты зусім не вінаваты ў гэтым.,processed,correct,imported_csv,і ты зусім не вінаваты ў гэтым,і ты зусім не вінаваты ў гэтым
498,513f0d64d99fc83.mp3,100.0,"Ты замураваў свой спакой у чатырох сценах,",Ты замураваў свой спакой у чатырох сценах,processed,correct,gemini-3-flash-preview,ты замураваў свой спакой у чатырох сценах,ты замураваў свой спакой у чатырох сценах
499,8b78c639937ce0d.mp3,95.7983193277311,"як гэта робяць мурашкі, якія замуроўваюць сябе выхады да святла.","як гэта робяць мурашкі, якія замуроўваюць выхады да святла.",processed,correct,manual,як гэта робяць мурашкі якія замуроўваюць сябе выхады да святла,як гэта робяць мурашкі якія замуроўваюць выхады да святла
500,564f5a2b000235e.mp3,100.0,"Ты, як у кокане, у сваёй мяшчанскай бяспецы,","ты, як у кокане, у сваёй мяшчанскай бяспецы.",processed,correct,gemini-2.5-pro,ты як у кокане у сваёй мяшчанскай бяспецы,ты як у кокане у сваёй мяшчанскай бяспецы
501,16631963c34b41e.mp3,100.0,"у сваіх дрымучых прывычках, у душных рытмах свайго правінцыяльнага існавання.","У сваіх дрымучых прывычках, у душных рытмах свайго правінцыяльнага існавання",processed,correct,gemini-2.5-flash-lite,у сваіх дрымучых прывычках у душных рытмах свайго правінцыяльнага існавання,у сваіх дрымучых прывычках у душных рытмах свайго правінцыяльнага існавання
502,38ed3119daf9377.mp3,100.0,"Ты ўзвёў гэтую вартую жалю крапасную сцяну і схаваўся за ёю ад ветру,",Ты ўзвёў гэтую вартую жалю крапасную сцяну і схаваўся за ёю ад ветру.,processed,correct,imported_csv,ты ўзвёў гэтую вартую жалю крапасную сцяну і схаваўся за ёю ад ветру,ты ўзвёў гэтую вартую жалю крапасную сцяну і схаваўся за ёю ад ветру
503,5a29a0792c7d6a1.mp3,100.0,марскога прыбою і зор.,марскога прыбою і зор,processed,correct,imported_csv,марскога прыбою і зор,марскога прыбою і зор
504,251269a3ea421a6.mp3,100.0,У цябе няма ніякага жадання турбаваць сябе вечнымі праблемамі.,У цябе няма ніякага жадання турбаваць сябе вечнымі праблемамі.,processed,correct,imported_csv,у цябе няма ніякага жадання турбаваць сябе вечнымі праблемамі,у цябе няма ніякага жадання турбаваць сябе вечнымі праблемамі
505,a0ee9a9ebdbd960.mp3,100.0,"Не, ты не жыхар вандроўнай планеты.","Не, ты не жыхар вандроўнай планеты",processed,correct,gemini-2.5-flash-lite,не ты не жыхар вандроўнай планеты,не ты не жыхар вандроўнай планеты
506,3b3b0781d70cead.mp3,99.19,Табе і так шмат сіл каштавала забыць пра сваё званне чалавека.,табе і так шмат сіл каштавала забыць пра сваё званьне чалавека,processed,correct,imported_csv,табе і так шмат сіл каштавала забыць пра сваё званне чалавека,табе і так шмат сіл каштавала забыць пра сваё званьне чалавека
507,3e91ef4d23c2dea.mp3,100.0,"Ты ніколі не ставіш перад сабой пытанняў,",ты ніколі не ставіш перад сабой пытанняў,processed,correct,imported_csv,ты ніколі не ставіш перад сабой пытанняў,ты ніколі не ставіш перад сабой пытанняў
508,21f92bc963fca99.mp3,92.3076923076923,"на якія не можаш знайсці адказу, ты проста дробненькі тулускі",на якія не можаш знайсці адказу. Ты проста дробненькі тулузскі мешчанін.,processed,incorrect,gemini-2.5-pro,на якія не можаш знайсці адказу ты проста дробненькі тулускі,на якія не можаш знайсці адказу ты проста дробненькі тулузскі мешчанін
509,120f62286b2af2a.mp3,94.26751592356688,"мешчанін. Ніхто не прымусіў цябе азірнуцца навокал, калі яшчэ можна было зрабіць гэта.","Ніхто не прымусіў цябе азірнуцца навокал, калі яшчэ можна было зрабіць гэта.",processed,incorrect,gemini-2.5-pro,мешчанін ніхто не прымусіў цябе азірнуцца навокал калі яшчэ можна было зрабіць гэта,ніхто не прымусіў цябе азірнуцца навокал калі яшчэ можна было зрабіць гэта
510,5ef7b3e891ce688.mp3,100.0,"І цяпер ужо ніхто не зможа абудзіць у табе заснулага музыку,",І цяпер ужо ніхто не зможа абудзіць у табе заснулага музыку.,processed,correct,gemini-2.5-flash-lite,і цяпер ужо ніхто не зможа абудзіць у табе заснулага музыку,і цяпер ужо ніхто не зможа абудзіць у табе заснулага музыку
511,13bfbb2eab7cbce.mp3,100.0,"Цяпер гліна, у якую ты ператварыўся, высахла і ўкамянела.","Цяпер гліна, у якую ты ператварыўся, высахла і ўкамянела.",processed,correct,imported_csv,цяпер гліна у якую ты ператварыўся высахла і ўкамянела,цяпер гліна у якую ты ператварыўся высахла і ўкамянела
512,784eee28215124f.mp3,100.0,"паэта ці астранома, які, магчыма,","паэта ці астранома, які, магчыма,",processed,correct,imported_csv,паэта ці астранома які магчыма,паэта ці астранома які магчыма
513,e201738b52b739c.mp3,100.0,некалі жыў у табе.,некалі жыў у табе,processed,correct,gemini-2.5-flash-lite,некалі жыў у табе,некалі жыў у табе
